Anomaly_Index,Predicted_Source_Code,Predicted_Fault_Description,TopFeature_1,TopFeature_2,TopFeature_3,TopContribution_1,TopContribution_2,TopContribution_3
9870,F4L,PV Array Mismatch (Low),Vabc,Vdc,ib,-0.7275071,0.66293615,0.64255375
9871,F4M,PV Array Mismatch (Med),Vdc,ic,ia,5.2520413,0.51091915,0.4320546
9872,F1L,Inverter Fault (Low),ic,ia,ib,3.3055232,1.1547756,0.59655213
9873,F6M,MPPT Controller Fault (Med),Vdc,ib,Vabc,2.4457731,0.30686554,-0.1980262
9874,F2M,Feedback Sensor Fault (Med),ib,Vdc,ic,7.533047,-2.3775613,-1.170738
9875,F1L,Inverter Fault (Low),ic,Vdc,ib,3.3498712,3.2439597,1.1281221
9876,F3M,Grid Anomaly (Med),Vdc,Vabc,ic,5.4646463,0.9078117,-0.13470227
9877,F1M,Inverter Fault (Med),Vpv,Vdc,ic,8.551167,1.0297117,0.70871335
9878,F4M,PV Array Mismatch (Med),Vdc,ic,Vabc,0.9602684,0.47155592,0.3663884
9879,F1L,Inverter Fault (Low),ic,Vdc,ib,2.9628458,2.5294886,1.0244079
9880,F3M,Grid Anomaly (Med),Vdc,Vabc,ia,6.1992846,0.3911599,0.37115732
9881,F3L,Grid Anomaly (Low),Vdc,ia,Vabc,6.858448,1.7750375,-1.239032
9882,F7M,Boost Converter Controller Fault (Med),ic,Vabc,Vdc,0.92605084,0.70149285,0.46042195
9883,F6L,MPPT Controller Fault (Low),Vdc,Vabc,Vpv,5.8039594,-0.17801596,-0.1445014
9884,F3M,Grid Anomaly (Med),Vdc,ia,Vabc,6.7707014,-1.30445,0.4847634
9885,F4L,PV Array Mismatch (Low),ib,Vpv,Vabc,0.6652776,0.6320668,-0.5989957
9886,F2L,Feedback Sensor Fault (Low),Vdc,ic,ia,3.3875837,2.7885103,-1.5022844
9887,F6L,MPPT Controller Fault (Low),Vdc,ic,Vabc,4.1824512,0.82560396,0.4968946
9888,F6M,MPPT Controller Fault (Med),Vdc,Vabc,ic,2.8782122,0.45177808,-0.41965348
9889,F3M,Grid Anomaly (Med),Vdc,ia,Vabc,6.673239,-0.7860546,0.5013367
9890,F4L,PV Array Mismatch (Low),Vdc,ic,ib,5.1877723,0.22208835,-0.1944991
9891,F6M,MPPT Controller Fault (Med),Vdc,ib,Vpv,4.481088,0.27204975,-0.18015328
9892,F6L,MPPT Controller Fault (Low),Vdc,ic,Vpv,3.1392891,0.89227635,0.4172758
9893,F4M,PV Array Mismatch (Med),Vdc,ic,Vabc,4.254021,0.37341163,-0.16099156
9894,F3M,Grid Anomaly (Med),Vdc,Vabc,ia,2.4344995,0.85030484,0.5065754
9895,F1L,Inverter Fault (Low),Vdc,ib,Vabc,4.0949216,1.0428772,0.6114634
9896,F6L,MPPT Controller Fault (Low),Vdc,ic,ib,4.114355,0.5899337,-0.2785238
9897,F4M,PV Array Mismatch (Med),Vdc,ia,Vpv,5.9847274,0.24672708,0.14991084
9898,F3M,Grid Anomaly (Med),Vdc,Vabc,ia,5.9917355,0.8326695,0.35474223
9899,F1L,Inverter Fault (Low),Vdc,ic,ia,3.6357162,3.0908005,0.58623433
9900,F6L,MPPT Controller Fault (Low),Vdc,ic,ia,4.2458005,0.74575055,0.22248137
9901,F4L,PV Array Mismatch (Low),Vdc,Vabc,ib,4.854381,-0.30075702,0.24530974
9902,F4M,PV Array Mismatch (Med),Vdc,Vabc,ic,1.7797471,0.7232069,0.6674611
9903,F6L,MPPT Controller Fault (Low),Vdc,Vabc,ia,2.1169338,0.5265965,-0.35190776
9904,F1L,Inverter Fault (Low),ic,Vdc,ia,3.6656964,1.0125227,0.9738484
9905,F1L,Inverter Fault (Low),Vdc,ia,Vabc,3.3722134,0.3624847,0.30803746
9906,F3L,Grid Anomaly (Low),Vdc,Vpv,ia,6.52952,-0.8548726,-0.28443825
9907,F7L,Boost Converter Controller Fault (Low),Vdc,Vpv,ic,4.9573193,-0.14085306,0.11217303
9908,F1L,Inverter Fault (Low),ic,ia,Vdc,1.5771524,0.7588722,-0.34528196
9909,F7M,Boost Converter Controller Fault (Med),Vdc,ib,Vabc,3.829076,0.46080223,0.29066223
9910,F4M,PV Array Mismatch (Med),Vdc,ic,ia,5.110749,-0.35160816,-0.29895443
9911,F3L,Grid Anomaly (Low),Vdc,ib,Vpv,6.66227,1.5923392,0.34021467
9912,F1L,Inverter Fault (Low),ic,ia,ib,3.5223844,0.98289174,0.6434725
9913,F2L,Feedback Sensor Fault (Low),ic,ia,Vdc,6.8676014,-3.8623714,-1.1464939
9914,F4L,PV Array Mismatch (Low),Vdc,Vpv,Vabc,3.8992112,-0.4290796,-0.3684798
9915,F6L,MPPT Controller Fault (Low),Vdc,ic,ia,-3.0114067,1.1426563,0.45642087
9916,F1L,Inverter Fault (Low),ic,ia,Vabc,3.2898314,0.8635185,0.7306172
9917,F1L,Inverter Fault (Low),ic,Vdc,ia,1.9464041,-0.818197,0.5080555
9918,F1L,Inverter Fault (Low),ic,Vabc,ia,1.9050143,0.7427224,0.5966667
9919,F6L,MPPT Controller Fault (Low),Vdc,ic,Vabc,6.130115,1.0440172,-0.2481661
9920,F1M,Inverter Fault (Med),Vpv,Vdc,ic,8.524132,1.3294157,0.47629252
9921,F6L,MPPT Controller Fault (Low),Vdc,ic,ia,2.5668664,0.8964167,-0.45994085
9922,F1L,Inverter Fault (Low),ic,ia,ib,3.1510618,1.0608574,0.8784603
9923,F6M,MPPT Controller Fault (Med),Vdc,ib,ic,1.2006478,-0.93811524,-0.53974545
9924,F4L,PV Array Mismatch (Low),Vdc,ic,Vpv,3.768929,-0.9828981,-0.44330865
9925,F6M,MPPT Controller Fault (Med),Vdc,Vabc,ia,4.247463,0.21886611,-0.20053925
9926,F1L,Inverter Fault (Low),Vdc,ib,ic,3.460963,1.6545707,-0.8893093
9927,F6M,MPPT Controller Fault (Med),Vdc,ia,ic,1.3187051,0.6411279,-0.49508646
9928,F4L,PV Array Mismatch (Low),Vdc,ia,ib,6.2294416,-0.70653856,0.07588281
9929,F3M,Grid Anomaly (Med),Vdc,ia,ib,5.359528,0.46424386,-0.16350329
9930,F3M,Grid Anomaly (Med),Vdc,Vabc,ia,5.2009187,0.46321115,0.21531649
9931,F4L,PV Array Mismatch (Low),ib,Vpv,Vabc,0.6635489,0.6104737,-0.587803
9932,F4L,PV Array Mismatch (Low),Vdc,Vpv,ic,3.8937542,0.43420938,0.39453843
9933,F1L,Inverter Fault (Low),ic,Vabc,Vpv,1.871863,0.63236374,-0.5346353
9934,F1L,Inverter Fault (Low),ic,Vabc,ib,1.6570299,-1.1363738,1.1187023
9935,F7L,Boost Converter Controller Fault (Low),Vdc,ib,ic,5.420567,-0.39567924,0.26065227
9936,F3M,Grid Anomaly (Med),Vdc,Vabc,ia,5.425445,0.8891265,0.2809551
9937,F1L,Inverter Fault (Low),ic,Vdc,ia,1.8491136,-0.806161,0.5254883
9938,F7M,Boost Converter Controller Fault (Med),Vdc,ia,Vpv,1.322342,0.72938263,-0.21457012
9939,F4M,PV Array Mismatch (Med),Vdc,ic,Vpv,5.387537,0.4636892,-0.26747572
9940,F4M,PV Array Mismatch (Med),Vdc,ic,ia,5.5709524,0.5127105,-0.22676057
9941,F4L,PV Array Mismatch (Low),Vdc,Vpv,ib,4.1290083,-0.5222571,-0.3090669
9942,F3M,Grid Anomaly (Med),Vdc,Vabc,ic,6.2076364,0.37475267,0.33574885
9943,F3L,Grid Anomaly (Low),Vdc,ib,Vpv,6.1814117,1.616713,0.6118326
9944,F1L,Inverter Fault (Low),ic,Vdc,Vabc,3.0025628,-2.6073315,-2.5789387
9945,F7L,Boost Converter Controller Fault (Low),Vdc,ia,Vabc,4.839094,0.5465311,0.39202958
9946,F6M,MPPT Controller Fault (Med),Vdc,ia,Vpv,4.770078,0.46806043,-0.22308637
9947,F4L,PV Array Mismatch (Low),Vdc,ib,Vpv,0.5561237,0.4458508,0.34385014
9948,F4M,PV Array Mismatch (Med),Vdc,ic,ia,4.8395514,0.37694085,-0.16253568
9949,F6M,MPPT Controller Fault (Med),Vdc,Vpv,ia,1.6288079,0.34700203,0.34651563
9950,F1L,Inverter Fault (Low),ic,Vdc,ia,1.8491136,-0.806161,0.5253779
9951,F6L,MPPT Controller Fault (Low),Vdc,ia,ic,5.876282,-0.836025,0.47870478
9952,F4L,PV Array Mismatch (Low),Vdc,Vpv,ib,5.3917046,0.3783845,0.19197546
9953,F3L,Grid Anomaly (Low),Vdc,ia,Vpv,6.1007166,2.6032555,0.6306904
9954,F4L,PV Array Mismatch (Low),Vdc,Vabc,ib,3.350981,-0.547478,0.4435459
9955,F7M,Boost Converter Controller Fault (Med),Vdc,ic,ib,2.40652,0.677038,-0.27596983
9956,F4L,PV Array Mismatch (Low),Vdc,ib,Vabc,0.6536625,0.60352695,0.35506845
9957,F6L,MPPT Controller Fault (Low),Vdc,ia,ic,2.6817014,-0.97422636,0.74826705
9958,F3M,Grid Anomaly (Med),Vdc,Vabc,ic,5.323367,-0.24856494,-0.0741791
9959,F6L,MPPT Controller Fault (Low),Vdc,ia,ic,4.028273,-0.7175576,0.7030748
9960,F1L,Inverter Fault (Low),ic,ia,Vabc,1.8615574,0.6881974,0.6271093
9961,F3M,Grid Anomaly (Med),Vdc,Vabc,ia,5.6232142,0.23800373,0.14258057
9962,F3L,Grid Anomaly (Low),Vdc,ia,Vabc,5.400687,1.7087909,0.88405186
9963,F6L,MPPT Controller Fault (Low),Vdc,ic,ib,4.521243,1.1012003,0.54154575
9964,F6L,MPPT Controller Fault (Low),Vdc,ic,ia,5.851095,1.0044858,-0.09844015
9965,F1L,Inverter Fault (Low),Vdc,ic,ia,3.5142596,2.9896271,1.1767817
9966,F4L,PV Array Mismatch (Low),Vdc,ia,ic,4.3640094,0.32074636,0.1288319
9967,F4L,PV Array Mismatch (Low),Vdc,ic,Vpv,2.7687137,-1.7569047,-0.7420478
9968,F3L,Grid Anomaly (Low),Vdc,ic,Vabc,5.095793,-0.3253386,0.1199783
9969,F6L,MPPT Controller Fault (Low),Vdc,ic,Vabc,3.7676756,-0.5881243,-0.3524814
9970,F3L,Grid Anomaly (Low),Vdc,ic,Vpv,6.559687,-0.38965815,0.36557478
9971,F3L,Grid Anomaly (Low),Vdc,Vabc,ic,6.7509847,0.58635044,-0.5257988
9972,F4L,PV Array Mismatch (Low),Vdc,Vpv,Vabc,3.7100637,0.35439,0.30242229
9973,F3M,Grid Anomaly (Med),Vdc,Vabc,Vpv,6.1964326,0.8325514,-0.29317304
9974,F7M,Boost Converter Controller Fault (Med),Vdc,ib,ic,1.6049865,0.5295364,-0.22229153
9975,F4L,PV Array Mismatch (Low),Vdc,Vpv,ib,3.9377503,0.10161364,-0.087249875
9976,F4M,PV Array Mismatch (Med),Vdc,ic,Vabc,1.8813823,-0.45641565,0.44397926
9977,F1L,Inverter Fault (Low),Vdc,ia,ic,4.084567,0.77981234,0.6896666
9978,F1L,Inverter Fault (Low),ib,Vdc,ic,1.7417295,0.8624619,0.5430228
9979,F6M,MPPT Controller Fault (Med),Vdc,ia,ic,5.222021,0.3795571,-0.23498404
9980,F6M,MPPT Controller Fault (Med),Vdc,ia,Vpv,3.9903061,0.3793413,-0.12895519
9981,F6L,MPPT Controller Fault (Low),Vdc,ic,ib,5.599901,-0.60871,0.27598828
9982,F6M,MPPT Controller Fault (Med),Vdc,ia,ib,5.126107,0.626307,0.21029715
9983,F4L,PV Array Mismatch (Low),Vdc,Vpv,ib,3.7190988,0.6259746,-0.32316294
9984,F6M,MPPT Controller Fault (Med),Vdc,ic,ia,1.8848135,0.7139665,-0.40615913
9985,F6L,MPPT Controller Fault (Low),ic,Vdc,ib,1.7647263,1.5049001,-0.5099129
9986,F2M,Feedback Sensor Fault (Med),Vdc,ia,Vabc,3.137706,1.418232,0.30948937
9987,F7L,Boost Converter Controller Fault (Low),Vdc,ia,Vpv,1.6440046,-0.28941974,0.25417888
9988,F3M,Grid Anomaly (Med),Vdc,Vabc,Vpv,6.812297,0.36567727,-0.34649354
9989,F7M,Boost Converter Controller Fault (Med),Vdc,ia,ib,3.337871,0.24083222,0.17589216
9990,F6M,MPPT Controller Fault (Med),Vdc,ia,ib,1.811761,0.8273231,-0.38900962
9991,F4L,PV Array Mismatch (Low),ib,Vpv,Vdc,0.6573056,0.6320668,0.5687757
9992,F1L,Inverter Fault (Low),Vdc,ia,Vabc,2.61959,0.55741453,0.21087228
9993,F1L,Inverter Fault (Low),Vdc,ia,Vabc,3.0095649,0.72292227,0.5002653
9994,F4L,PV Array Mismatch (Low),Vdc,Vpv,ib,5.2876678,0.70511585,-0.40188015
9995,F1L,Inverter Fault (Low),ib,ic,ia,2.555738,-1.4209535,-0.6747977
9996,F4L,PV Array Mismatch (Low),ib,Vpv,Vdc,0.65511674,0.6319868,0.568989
9997,F1L,Inverter Fault (Low),ia,ic,Vabc,0.58006996,0.42003468,-0.38998434
9998,F7M,Boost Converter Controller Fault (Med),Vdc,ib,ia,0.9947837,0.3264008,0.21595502
9999,F4M,PV Array Mismatch (Med),Vdc,ic,Vabc,5.177042,0.41577014,0.24951437
10000,F7M,Boost Converter Controller Fault (Med),Vdc,ia,Vabc,3.7675235,0.6692011,0.20345943
10001,F6L,MPPT Controller Fault (Low),Vdc,ic,ia,3.0606256,0.88516706,0.42984748
10002,F6L,MPPT Controller Fault (Low),Vdc,ib,ic,3.988062,0.81742924,-0.41409308
10003,F1L,Inverter Fault (Low),ic,ia,ib,3.6570296,0.85630393,0.5519085
10004,F2M,Feedback Sensor Fault (Med),ib,ia,Vdc,7.8751817,-1.8565843,-1.5869442
10005,F1L,Inverter Fault (Low),ic,Vdc,ia,2.0663357,1.0682403,0.5987695
10006,F4L,PV Array Mismatch (Low),Vdc,Vpv,ia,5.2278404,0.27572632,0.2390319
10007,F4M,PV Array Mismatch (Med),Vdc,ic,Vpv,1.6137182,0.5789086,0.2255424
10008,F6M,MPPT Controller Fault (Med),Vdc,ia,ib,5.05285,-0.20860262,0.06046343
10009,F7L,Boost Converter Controller Fault (Low),Vdc,Vabc,ia,1.9723525,0.26052818,0.18280715
10010,F1L,Inverter Fault (Low),Vdc,ic,ia,3.91528,2.382155,0.48761347
10011,F4L,PV Array Mismatch (Low),ib,Vpv,Vdc,0.6554632,0.6320668,0.5687757
10012,F4L,PV Array Mismatch (Low),Vdc,Vpv,ic,3.920042,-0.5098165,0.3348977
10013,F2L,Feedback Sensor Fault (Low),ic,Vdc,ia,5.874728,-3.0151813,2.4459388
10014,F4M,PV Array Mismatch (Med),Vdc,ic,Vabc,5.591201,0.35891128,-0.13150123
10015,F1L,Inverter Fault (Low),ic,ia,ib,3.2684002,1.204084,0.75558996
10016,F1L,Inverter Fault (Low),ic,Vdc,Vpv,2.8676891,2.4686422,1.0385636
10017,F6L,MPPT Controller Fault (Low),Vdc,ic,Vabc,3.6877606,0.26396108,-0.21163864
10018,F6L,MPPT Controller Fault (Low),Vdc,ic,ia,3.9787579,1.4471837,0.62963134
10019,F6L,MPPT Controller Fault (Low),Vdc,ic,Vabc,4.732063,0.49600914,-0.18972859
10020,F1L,Inverter Fault (Low),ic,Vabc,ia,2.2827194,1.0431155,0.715393
10021,F1L,Inverter Fault (Low),Vdc,Vabc,ic,3.3198552,-2.4280431,1.5115609
10022,F6L,MPPT Controller Fault (Low),Vdc,ib,Vabc,4.197211,-0.69419724,-0.54613507
10023,F1L,Inverter Fault (Low),ic,ia,ib,2.2028823,0.8648908,0.7751317
10024,F3M,Grid Anomaly (Med),Vdc,ia,Vabc,6.5121994,-0.60139686,0.3671374
10025,F6M,MPPT Controller Fault (Med),Vdc,ia,Vpv,1.7126039,0.6728429,0.17942882
10026,F3M,Grid Anomaly (Med),Vdc,Vabc,ia,5.196047,0.6043772,0.34944487
10027,F1L,Inverter Fault (Low),Vdc,ia,ib,1.8869805,1.0908225,0.8091689
10028,F1L,Inverter Fault (Low),ic,ia,Vabc,2.4997268,0.74280083,0.5506565
10029,F3M,Grid Anomaly (Med),Vdc,Vabc,ib,6.4560184,0.8320704,-0.32710108
10030,F4L,PV Array Mismatch (Low),Vdc,Vpv,ib,4.3880672,0.25788835,0.23977259
10031,F6M,MPPT Controller Fault (Med),Vdc,ia,Vabc,2.7330556,0.41649786,0.37655696
10032,F1L,Inverter Fault (Low),ic,Vdc,ia,1.8492501,-0.805955,0.52535635
10033,F7M,Boost Converter Controller Fault (Med),Vdc,ia,ib,3.555209,0.6313935,-0.40916622
10034,F4M,PV Array Mismatch (Med),Vdc,ia,ic,5.1309576,0.5238432,-0.4521173
10035,F1L,Inverter Fault (Low),ic,Vabc,ib,2.01464,-1.6781654,0.8729418
10036,F4M,PV Array Mismatch (Med),Vdc,Vabc,ib,4.2925925,-0.38951007,-0.34967673
10037,F6L,MPPT Controller Fault (Low),Vdc,ia,ic,3.332863,0.43542844,0.26763648
10038,F6M,MPPT Controller Fault (Med),Vdc,ia,ic,3.3611271,0.36547977,0.3455473
10039,F3L,Grid Anomaly (Low),Vdc,Vpv,ic,6.4948807,0.33286276,-0.16641177
10040,F1L,Inverter Fault (Low),ib,ic,Vdc,3.0042474,-0.89364386,0.56551045
10041,F2M,Feedback Sensor Fault (Med),Vdc,ia,Vpv,3.1099613,1.4656008,0.41712844
10042,F6M,MPPT Controller Fault (Med),Vdc,Vpv,ic,1.7230332,-0.23103082,0.22819012
10043,F4L,PV Array Mismatch (Low),Vabc,ib,Vpv,-0.6521277,0.6352402,0.62455344
10044,F3M,Grid Anomaly (Med),Vdc,Vabc,ia,5.420926,0.6423997,-0.1939463
10045,F7M,Boost Converter Controller Fault (Med),Vdc,ia,Vabc,-1.0835005,0.5726204,0.5579591
10046,F1L,Inverter Fault (Low),Vdc,ib,ic,3.4483595,-1.2488979,1.0248904
10047,F4M,PV Array Mismatch (Med),Vdc,ib,Vabc,5.4409413,-0.36879358,-0.24062838
10048,F4L,PV Array Mismatch (Low),ib,Vpv,Vdc,0.6554632,0.6320668,0.5687757
10049,F7L,Boost Converter Controller Fault (Low),Vdc,Vpv,ib,1.659068,0.17193843,-0.1476175
10050,F2L,Feedback Sensor Fault (Low),ic,Vdc,ib,6.0977864,-2.684846,-2.002409
10051,F3L,Grid Anomaly (Low),Vdc,ib,Vpv,7.259465,-0.44674715,-0.33409292
10052,F1L,Inverter Fault (Low),ic,Vdc,ia,1.8491136,-0.806161,0.5254883
10053,F4M,PV Array Mismatch (Med),Vdc,ia,ib,1.4381642,0.314708,0.07697836
10054,F6M,MPPT Controller Fault (Med),Vdc,ia,ib,1.114623,0.47842532,0.211217
10055,F4M,PV Array Mismatch (Med),Vdc,ic,Vpv,1.4770586,0.60540706,-0.32643554
10056,F4M,PV Array Mismatch (Med),Vdc,ib,Vpv,1.2255001,0.5666375,0.05934825
10057,F3L,Grid Anomaly (Low),Vdc,Vpv,ib,7.32646,-0.6974321,0.444856
10058,F4L,PV Array Mismatch (Low),Vdc,ib,ia,4.744738,-0.44861442,0.27198958
10059,F6M,MPPT Controller Fault (Med),Vdc,ia,Vabc,2.8437428,-0.27239844,0.22507752
10060,F7L,Boost Converter Controller Fault (Low),Vdc,ia,ib,5.201394,-0.39106342,0.23129366
10061,F4L,PV Array Mismatch (Low),Vdc,Vpv,ib,4.4423532,-0.31081548,-0.24645127
10062,F7M,Boost Converter Controller Fault (Med),Vdc,Vabc,ib,0.9697277,-0.35921073,0.31196392
10063,F3L,Grid Anomaly (Low),Vdc,Vabc,Vpv,6.865164,0.6527988,0.45307225
10064,F1L,Inverter Fault (Low),ic,Vdc,ia,1.8011854,-0.8056332,0.57191396
10065,F1L,Inverter Fault (Low),ic,Vdc,ia,1.8538805,-0.80594677,0.52622956
10066,F1L,Inverter Fault (Low),ic,Vdc,ib,3.5479472,-1.7306213,1.0939269
10067,F7L,Boost Converter Controller Fault (Low),Vdc,ia,ic,5.391844,0.32945377,-0.14015073
10068,F6L,MPPT Controller Fault (Low),Vdc,Vabc,ib,2.1875052,1.2024958,-0.71322995
10069,F6M,MPPT Controller Fault (Med),Vdc,ib,ic,3.8972507,0.34307116,-0.093864
10070,F4M,PV Array Mismatch (Med),Vdc,ic,ib,5.3406944,-0.41727504,0.21262525
10071,F1L,Inverter Fault (Low),ic,ia,ib,3.057989,1.1729913,0.64075494
10072,F4M,PV Array Mismatch (Med),Vdc,ia,Vabc,5.2205324,0.45847344,-0.17004217
10073,F6M,MPPT Controller Fault (Med),Vdc,ia,Vabc,4.433521,0.3172206,0.3005183
10074,F1L,Inverter Fault (Low),Vdc,ic,ib,3.7836587,3.2794013,0.6014205
10075,F3L,Grid Anomaly (Low),Vdc,Vabc,ib,6.961923,0.6564435,-0.6447364
10076,F6M,MPPT Controller Fault (Med),Vdc,ia,Vpv,1.5837581,0.744,-0.2739751
10077,F6M,MPPT Controller Fault (Med),Vdc,ia,Vabc,2.2808719,-0.43644086,-0.1821779
10078,F7M,Boost Converter Controller Fault (Med),Vdc,ia,ic,3.5700898,0.78157574,-0.3553747
10079,F3M,Grid Anomaly (Med),Vdc,Vabc,Vpv,6.5728593,0.6926825,-0.5783983
10080,F2M,Feedback Sensor Fault (Med),Vdc,ib,ic,3.652819,1.2798417,1.2665749
10081,F3M,Grid Anomaly (Med),Vdc,Vabc,ia,6.220283,0.38727146,0.31142762
10082,F7M,Boost Converter Controller Fault (Med),Vdc,ic,ia,3.9387186,1.117393,-0.32840973
10083,F6L,MPPT Controller Fault (Low),Vdc,ic,ia,3.8007028,-0.47554272,0.41329136
10084,F1M,Inverter Fault (Med),Vpv,Vdc,ia,8.178954,1.4016294,-1.0632601
10085,F7L,Boost Converter Controller Fault (Low),Vdc,Vabc,ia,1.4629451,0.3014943,0.18345127
10086,F4L,PV Array Mismatch (Low),Vdc,Vpv,ia,4.3013506,-0.4357234,0.35697553
10087,F3M,Grid Anomaly (Med),Vdc,ia,Vabc,2.8912811,-0.93782544,-0.5564846
10088,F7L,Boost Converter Controller Fault (Low),Vdc,Vabc,ia,5.4005694,0.21757904,-0.13171415
10089,F6M,MPPT Controller Fault (Med),Vdc,ic,ib,4.1463947,0.3886361,0.20396535
10090,F4M,PV Array Mismatch (Med),Vdc,ia,ic,1.1108918,0.64744854,0.37188455
10091,F4M,PV Array Mismatch (Med),Vdc,Vpv,ic,6.1206136,-0.38482046,-0.26798192
10092,F6M,MPPT Controller Fault (Med),Vdc,ia,ib,0.9688601,-0.2956873,-0.2593758
10093,F7M,Boost Converter Controller Fault (Med),Vdc,ia,Vabc,-2.1597219,0.50568074,-0.11841493
10094,F6L,MPPT Controller Fault (Low),Vdc,ib,ia,4.5321116,0.84751356,0.29508772
10095,F4L,PV Array Mismatch (Low),ib,Vdc,ia,0.7683297,0.7153516,0.5860558
10096,F1L,Inverter Fault (Low),ic,Vdc,ia,3.414838,1.1798761,0.9912381
10097,F4L,PV Array Mismatch (Low),Vdc,ia,ib,4.5781646,0.4880694,0.28231326
10098,F3L,Grid Anomaly (Low),Vdc,ib,ia,-2.6550422,2.4797971,2.028773
10099,F2M,Feedback Sensor Fault (Med),ib,Vdc,ia,2.8949165,2.284198,-0.55594295
10100,F6M,MPPT Controller Fault (Med),Vdc,ic,ib,5.4060864,-0.28297684,0.20536053
10101,F4L,PV Array Mismatch (Low),Vabc,ib,Vpv,-0.6521277,0.6352402,0.62455344
10102,F6M,MPPT Controller Fault (Med),Vdc,ia,ib,5.1755123,0.6294962,0.20702828
10103,F1L,Inverter Fault (Low),ic,ib,ia,2.9130309,0.92318964,0.8832921
10104,F6M,MPPT Controller Fault (Med),Vdc,ia,Vabc,2.8611414,0.5092744,0.32798058
10105,F4M,PV Array Mismatch (Med),Vdc,ic,ib,4.997093,0.31685686,0.2280353
10106,F2L,Feedback Sensor Fault (Low),ia,Vdc,ib,6.52505,1.8938799,-1.3560821
10107,F1L,Inverter Fault (Low),ic,ia,Vabc,3.3544827,0.838377,0.5584446
10108,F6L,MPPT Controller Fault (Low),Vdc,Vabc,ib,1.2357908,0.5471951,0.47049966
10109,F4L,PV Array Mismatch (Low),Vdc,ic,ib,2.5878124,-2.15772,0.47226834
10110,F4L,PV Array Mismatch (Low),Vdc,Vabc,ia,3.7944412,-0.7728368,0.35992053
10111,F4L,PV Array Mismatch (Low),Vdc,ib,ia,3.7034883,0.4405348,0.4231511
10112,F6M,MPPT Controller Fault (Med),Vdc,ia,ic,4.4385266,-0.4136664,-0.18357472
10113,F4L,PV Array Mismatch (Low),Vdc,Vpv,ib,5.474103,0.39162475,-0.3410731
10114,F7L,Boost Converter Controller Fault (Low),Vdc,Vabc,Vpv,5.58596,0.2722721,0.14871825
10115,F1L,Inverter Fault (Low),ic,ia,Vdc,1.6882796,0.9141337,0.5977706
10116,F6L,MPPT Controller Fault (Low),Vdc,ib,ic,2.332218,-0.84196645,0.46497262
10117,F6M,MPPT Controller Fault (Med),Vdc,Vabc,ib,1.4973928,0.42374456,-0.29982212
10118,F3M,Grid Anomaly (Med),Vdc,ia,Vabc,6.716534,-1.0048704,0.5102145
10119,F4L,PV Array Mismatch (Low),Vdc,Vabc,ib,3.9479792,-0.42644346,0.41988093
10120,F1M,Inverter Fault (Med),Vpv,Vdc,ib,8.223124,1.3537107,0.3336439
10121,F3L,Grid Anomaly (Low),Vdc,ia,Vpv,6.2388163,2.576028,0.6951639
10122,F4L,PV Array Mismatch (Low),Vdc,ib,Vabc,4.131128,0.32097268,0.3021906
10123,F4L,PV Array Mismatch (Low),Vdc,ic,Vpv,3.8091774,0.4819885,0.4255331
10124,F7M,Boost Converter Controller Fault (Med),Vdc,ic,ia,3.825313,0.35139093,0.32608098
10125,F4L,PV Array Mismatch (Low),Vdc,Vabc,ib,3.8048496,0.78406,0.35059968
10126,F4L,PV Array Mismatch (Low),Vdc,ia,Vpv,4.6843486,0.44401425,0.35694087
10127,F4L,PV Array Mismatch (Low),Vdc,ib,Vabc,4.6785226,0.36533308,-0.27048314
10128,F6L,MPPT Controller Fault (Low),Vdc,ic,Vabc,5.268494,-0.8784615,-0.24074417
10129,F6L,MPPT Controller Fault (Low),Vdc,ic,Vpv,4.080768,-0.57134616,0.29859143
10130,F6L,MPPT Controller Fault (Low),Vdc,ic,ib,5.618764,1.5225508,0.3096709
10131,F3L,Grid Anomaly (Low),Vdc,Vabc,ic,6.6058235,0.60506123,0.20804307
10132,F2L,Feedback Sensor Fault (Low),ic,Vdc,ib,5.931319,2.6189709,-2.4443057
10133,F7M,Boost Converter Controller Fault (Med),Vdc,ic,Vabc,3.4609766,-0.8029949,-0.255575
10134,F4M,PV Array Mismatch (Med),Vdc,ia,ib,5.4224496,0.5063544,-0.2764171
10135,F4M,PV Array Mismatch (Med),Vdc,ia,ic,5.931068,0.5044936,-0.3457372
10136,F4M,PV Array Mismatch (Med),Vdc,ic,ia,1.374227,0.46670827,0.40254235
10137,F6L,MPPT Controller Fault (Low),Vdc,ic,ib,2.4195797,-0.62268096,-0.49087182
10138,F6L,MPPT Controller Fault (Low),Vdc,ib,Vpv,4.8485513,0.23945087,0.21845874
10139,F4L,PV Array Mismatch (Low),Vdc,ic,ib,3.5899398,-0.578808,0.3499195
10140,F6L,MPPT Controller Fault (Low),Vdc,ic,ia,4.4196486,0.9068786,0.23243219
10141,F1L,Inverter Fault (Low),ic,Vdc,ia,2.79523,-2.5575252,0.6873694
10142,F4M,PV Array Mismatch (Med),Vdc,ic,ia,5.237682,0.34583542,-0.23219971
10143,F3L,Grid Anomaly (Low),Vdc,ib,Vabc,6.088712,0.11865681,-0.051650077
10144,F6M,MPPT Controller Fault (Med),Vdc,ia,ib,2.7025042,0.5099689,-0.27399212
10145,F1L,Inverter Fault (Low),Vdc,ic,Vabc,3.364056,2.7385273,-2.1533854
